F9_08_REV_PROG_DESC
City: EAGLE PASS, TX, X: 713900.0, Y: 36.91150442477876, Distance from Trendline: 1.1411293792644912
City: FERNLEY, NV, X: 900099.0, Y: 37.502808988764045, Distance from Trendline: 1.1310007833917552
City: CARSON CITY, NV, X: 7385192.0, Y: 42.93424657534246, Distance from Trendline: 1.1005695866987892
City: LAWRENCEBURG, TN, X: 531110.0, Y: 36.03636363636364, Distance from Trendline: 1.033535652779804
City: GAINESVILLE, FL, X: 8923111.0, Y: 43.16335227272727, Distance from Trendline: 0.8387759177260534
City: PITTSFIELD, MA, X: 7098397.0, Y: 42.56593406593407, Distance from Trendline: 0.8350415589424642
City: BARABOO, WI, X: 3862120.0, Y: 40.95616438356164, Distance from Trendline: 0.804754939435746
City: DOTHAN, AL, X: 1431209.0, Y: 38.25357142857143, Distance from Trendline: 0.6782576346895084
City: FLORENCE, SC, X: 5986636.0, Y: 41.82872928176796, Distance from Trendline: 0.5398755230002834
City: APPLETON, WI, X: 7711946.0, Y: 42.26301369863014, Distance from Trendline: 0.31698763247722184
City: TUPELO, MS, X: 1968299.0, Y: 38.67219917012448, Distance from Trendline: 0.26997286429986644
City: FLINT, MI, X: 9687244.0, Y: 42.61470588235294, Distance from Trendline: 0.07690658626221847
City: MUSCATINE, IA, X: 7741992.0, Y: 42.013698630136986, Distance from Trendline: 0.057581814130173825


SA_02_TOT_SUPPORT_TOT
City: VERNAL, UT, X: 355473, Y: 61.71780821917808, Distance from Trendline: 29.172642246933975
City: EL CENTRO, CA, X: 6302317, Y: 64.78630136986301, Distance from Trendline: 27.675001640914537
City: MADERA, CA, X: 5044154, Y: 56.35342465753425, Distance from Trendline: 19.59577412885561
City: PAYSON, AZ, X: 7093765, Y: 55.24109589041096, Distance from Trendline: 17.941926047036695
City: RED BLUFF, CA, X: 182280, Y: 45.632876712328766, Distance from Trendline: 14.148409242776765
City: CLEVELAND, MS, X: 1802282, Y: 47.61813186813187, Distance from Trendline: 12.494913227030537
City: GRAND JUNCTION, CO, X: 4466481, Y: 48.752747252747255, Distance from Trendline: 12.18825554009429
City: CORPUS CHRISTI, TX, X: 5359057, Y: 48.463013698630135, Distance from Trendline: 11.609191063644957
City: WARNER ROBINS, GA, X: 4901288, Y: 48.01977401129943, Distance from Trendline: 11.307752562739182
City: CLINTON, IA, X: 6769497, Y: 47.76373626373626, Distance from Trendline: 10.538872598666828
City: PRICE, UT, X: 6693374, Y: 47.12054794520548, Distance from Trendline: 9.913643599821803
City: RIVERTON, WY, X: 8639451, Y: 47.465753424657535, Distance from Trendline: 9.853533423209043
City: SHOW LOW, AZ, X: 3437060, Y: 44.515068493150686, Distance from Trendline: 8.36663343293639
City: MOUNT VERNON, IL, X: 6196072, Y: 45.3446519524618, Distance from Trendline: 8.260352733454056
City: CAMBRIDGE, MD, X: 3519715, Y: 43.88219178082192, Distance from Trendline: 7.696017871521853
City: MIAMI, OK, X: 3986746, Y: 44.02203856749311, Distance from Trendline: 7.637995164780648
City: BEAVER DAM, WI, X: 5241853, Y: 44.07945205479452, Distance from Trendline: 7.260746954860103
City: PONCE, PR, X: 9692886, Y: 44.74643874643875, Distance from Trendline: 6.951503133775326
City: FALLON, NV, X: 787935, Y: 40.685552407932015, Distance from Trendline: 6.876314678490665
City: EVANSTON, WY, X: 9562043, Y: 44.57808219178082, Distance from Trendline: 6.8047301003196665
City: FORT PAYNE, AL, X: 1413538, Y: 40.800554016620495, Distance from Trendline: 6.0631760399481465
City: NOGALES, AZ, X: 3780837, Y: 42.13259668508287, Distance from Trendline: 5.832769983977073
City: MAYAGUEZ, PR, X: 230103, Y: 37.34653465346535, Distance from Trendline: 5.492067454232522
City: VINEYARD HAVEN, MA, X: 1452351, Y: 39.91477272727273, Distance from Trendline: 5.134376629009132
City: KINGSVILLE, TX, X: 4138432, Y: 41.46478873239437, Distance from Trendline: 5.0214432235543995
City: FERNLEY, NV, X: 451687, Y: 37.502808988764045, Distance from Trendline: 4.577229980709198
City: ROANOKE RAPIDS, NC, X: 1023052, Y: 38.71895424836601, Distance from Trendline: 4.49501673513079
City: SAYRE, PA, X: 7363221, Y: 41.70170454545455, Distance from Trendline: 4.3433284680289574
City: SUMMERVILLE, GA, X: 1064074, Y: 38.26229508196721, Distance from Trendline: 3.975922134378365
City: PRINEVILLE, OR, X: 455644, Y: 35.679452054794524, Distance from Trendline: 2.7400211228635385
City: EAST STROUDSBURG, PA, X: 401650, Y: 35.3810888252149, Distance from Trendline: 2.6419657530670975
City: BENNINGTON, VT, X: 3510861, Y: 38.035616438356165, Distance from Trendline: 1.8534424912060246
City: EAGLE PASS, TX, X: 2708761, Y: 36.91150442477876, Distance from Trendline: 1.1412351714454871
City: DOUGLAS, GA, X: 2863696, Y: 36.97520661157025, Distance from Trendline: 1.1166045983464414
City: MOREHEAD CITY, NC, X: 7716008, Y: 38.50579150579151, Distance from Trendline: 1.0730930267827787
City: LUDINGTON, MI, X: 824849, Y: 34.21259842519685, Distance from Trendline: 0.33065008381519334


SA_02_PUB_GIFT_GRANT_CONTR_TOT
City: VERNAL, UT, X: 283455, Y: 61.71780821917808, Distance from Trendline: 28.8963520485989
City: EL CENTRO, CA, X: 6182560, Y: 64.78630136986301, Distance from Trendline: 27.34096019664507
City: MADERA, CA, X: 5043859, Y: 56.35342465753425, Distance from Trendline: 19.21344034775916
City: PAYSON, AZ, X: 7004408, Y: 55.24109589041096, Distance from Trendline: 17.608534402165176
City: RED BLUFF, CA, X: 137530, Y: 45.632876712328766, Distance from Trendline: 13.896292288236797
City: CLEVELAND, MS, X: 1802282, Y: 47.61813186813187, Distance from Trendline: 12.021902257550188
City: GRAND JUNCTION, CO, X: 4274850, Y: 48.752747252747255, Distance from Trendline: 11.860909149416337
City: CORPUS CHRISTI, TX, X: 5235770, Y: 48.463013698630135, Distance from Trendline: 11.267012874818889
City: WARNER ROBINS, GA, X: 4891869, Y: 48.01977401129943, Distance from Trendline: 10.925687556455259
City: CLINTON, IA, X: 5523577, Y: 47.76373626373626, Distance from Trendline: 10.487463780146243
City: PRICE, UT, X: 6657498, Y: 47.12054794520548, Distance from Trendline: 9.56418419541582
City: RIVERTON, WY, X: 8639376, Y: 47.465753424657535, Distance from Trendline: 9.518490003980602
City: MCALESTER, OK, X: 8016260, Y: 46.59452054794521, Distance from Trendline: 8.75955036689868
City: ROANOKE RAPIDS, NC, X: 61724, Y: 38.71895424836601, Distance from Trendline: 8.184184380098035
City: MOUNT VERNON, IL, X: 5775905, Y: 45.3446519524618, Distance from Trendline: 8.001372140218628
City: SHOW LOW, AZ, X: 3435788, Y: 44.515068493150686, Distance from Trendline: 7.951001010232261
City: CAMBRIDGE, MD, X: 2868455, Y: 43.88219178082192, Distance from Trendline: 7.588847087946881
City: MIAMI, OK, X: 3394241, Y: 44.02203856749311, Distance from Trendline: 7.476221202172432
City: MAYAGUEZ, PR, X: 46336, Y: 37.34653465346535, Distance from Trendline: 7.241916965057637
City: BEAVER DAM, WI, X: 4452087, Y: 44.07945205479452, Distance from Trendline: 7.12667493247929
City: PONCE, PR, X: 7591143, Y: 44.74643874643875, Distance from Trendline: 6.993207402381714
City: EVANSTON, WY, X: 8855714, Y: 44.57808219178082, Distance from Trendline: 6.593718083817876
City: FALLON, NV, X: 787872, Y: 40.685552407932015, Distance from Trendline: 6.330595402414083
City: NOGALES, AZ, X: 3262299, Y: 42.13259668508287, Distance from Trendline: 5.64625433898415
City: FORT PAYNE, AL, X: 1372876, Y: 40.800554016620495, Distance from Trendline: 5.612563768387474
City: VINEYARD HAVEN, MA, X: 1452060, Y: 39.91477272727273, Distance from Trendline: 4.642665088407078
City: KINGSVILLE, TX, X: 4137246, Y: 41.46478873239437, Distance from Trendline: 4.622031105187119
City: SAYRE, PA, X: 5292420, Y: 41.70170454545455, Distance from Trendline: 4.489560374724164
City: EAST STROUDSBURG, PA, X: 80303, Y: 35.3810888252149, Distance from Trendline: 4.451597803685573
City: FERNLEY, NV, X: 451687, Y: 37.502808988764045, Distance from Trendline: 3.9824133975997995
City: SUMMERVILLE, GA, X: 1064074, Y: 38.26229508196721, Distance from Trendline: 3.4565284451480096
City: BENNINGTON, VT, X: 1035393, Y: 38.035616438356165, Distance from Trendline: 3.270837680394685
City: PRINEVILLE, OR, X: 455640, Y: 35.679452054794524, Distance from Trendline: 2.1459854605903317
City: DOUGLAS, GA, X: 2034001, Y: 36.97520661157025, Distance from Trendline: 1.197541113741508
City: MOREHEAD CITY, NC, X: 7550205, Y: 38.50579150579151, Distance from Trendline: 0.7606717580061897
City: EAGLE PASS, TX, X: 2708761, Y: 36.91150442477876, Distance from Trendline: 0.7040874052341479


F9_09_EXP_FEE_SVC_ACC_TOT
City: VERNAL, UT, X: 356.0, Y: 61.71780821917808, Distance from Trendline: 32.724033184167126
City: EL CENTRO, CA, X: 20775.0, Y: 64.78630136986301, Distance from Trendline: 28.48301707287625
City: MADERA, CA, X: 92474.0, Y: 56.35342465753425, Distance from Trendline: 17.366212792871266
City: PAYSON, AZ, X: 52789.0, Y: 55.24109589041096, Distance from Trendline: 17.261584968987783
City: MERCED, CA, X: 76663.0, Y: 55.03013698630137, Distance from Trendline: 16.37996401035474
City: GLENWOOD SPRINGS, CO, X: 34293.0, Y: 51.484931506849314, Distance from Trendline: 14.28077615599846
City: LAKE CHARLES, LA, X: 98858.0, Y: 51.915068493150685, Distance from Trendline: 12.80786361705799
City: GRAND JUNCTION, CO, X: 19782.0, Y: 48.752747252747255, Distance from Trendline: 12.537498828142091
City: PRICE, UT, X: 12601.0, Y: 47.12054794520548, Distance from Trendline: 11.715947648542802
City: CLINTON, IA, X: 20807.0, Y: 47.76373626373626, Distance from Trendline: 11.457685444726224
City: RIVERTON, WY, X: 20549.0, Y: 47.465753424657535, Distance from Trendline: 11.18212986758359
City: CLEVELAND, MS, X: 23080.0, Y: 47.61813186813187, Distance from Trendline: 11.125725746257444
City: ROCK SPRINGS, WY, X: 45675.0, Y: 48.71232876712329, Distance from Trendline: 10.993003423235123
City: RED BLUFF, CA, X: 10395.0, Y: 45.632876712328766, Distance from Trendline: 10.574200016301909
City: CORPUS CHRISTI, TX, X: 93049.0, Y: 48.463013698630135, Distance from Trendline: 9.464659891317645
City: MCALESTER, OK, X: 40207.0, Y: 46.59452054794521, Distance from Trendline: 9.104389426772315
City: PONCE, PR, X: 22825.0, Y: 44.74643874643875, Distance from Trendline: 8.274002442143896
City: DECATUR, AL, X: 60016.0, Y: 46.34293552812071, Distance from Trendline: 8.132795353733783
City: MOUNT VERNON, IL, X: 35420.0, Y: 45.3446519524618, Distance from Trendline: 8.082375019995453
City: CAMBRIDGE, MD, X: 17544.0, Y: 43.88219178082192, Distance from Trendline: 7.882747267878202
City: MIAMI, OK, X: 22205.0, Y: 44.02203856749311, Distance from Trendline: 7.599102426346413
City: ROANOKE RAPIDS, NC, X: 1225.0, Y: 38.71895424836601, Distance from Trendline: 7.503939269121197
City: LAKE CITY, FL, X: 70476.0, Y: 45.853994490358126, Distance from Trendline: 7.355072394879748
City: SEVIERVILLE, TN, X: 80928.0, Y: 45.760989010989015, Distance from Trendline: 7.013500285503547
City: SONORA, CA, X: 85003.0, Y: 45.84916201117319, Distance from Trendline: 7.013370001324162
City: PANAMA CITY, FL, X: 91664.0, Y: 45.76750700280112, Distance from Trendline: 6.796108850685599
City: OXFORD, NC, X: 42231.0, Y: 44.27916666666667, Distance from Trendline: 6.700756060955769
City: CEDAR CITY, UT, X: 12312.0, Y: 42.0027397260274, Distance from Trendline: 6.639843720001146
City: SAYRE, PA, X: 11686.0, Y: 41.70170454545455, Distance from Trendline: 6.432605175021948
City: EVANSTON, WY, X: 61074.0, Y: 44.57808219178082, Distance from Trendline: 6.3365312980683655
City: KLAMATH FALLS, OR, X: 77761.0, Y: 44.43287671232877, Distance from Trendline: 5.757142355996663
City: FERNLEY, NV, X: 1695.0, Y: 37.502808988764045, Distance from Trendline: 5.704083155166579
City: VINEYARD HAVEN, MA, X: 7055.0, Y: 39.91477272727273, Distance from Trendline: 5.552770901200098
City: SHOW LOW, AZ, X: 97675.0, Y: 44.515068493150686, Distance from Trendline: 5.4295029539469795
City: NOGALES, AZ, X: 25965.0, Y: 42.13259668508287, Distance from Trendline: 5.428480164762341
City: BEAVER DAM, WI, X: 89073.0, Y: 44.07945205479452, Distance from Trendline: 5.1595933241571785
City: FORT PAYNE, AL, X: 18830.0, Y: 40.800554016620495, Distance from Trendline: 4.673958322816667
City: SUMMERVILLE, GA, X: 4625.0, Y: 38.26229508196721, Distance from Trendline: 4.659289470652951
City: FALLON, NV, X: 17927.0, Y: 40.685552407932015, Distance from Trendline: 4.647290028488648
City: JASPER, IN, X: 55349.0, Y: 42.275, Distance from Trendline: 4.210368959070394
City: MARIETTA, OH, X: 76838.0, Y: 41.67755102040816, Distance from Trendline: 3.023279624391627
City: MARSHALL, MN, X: 33876.0, Y: 39.92083333333333, Distance from Trendline: 2.738668932464144
City: PLATTEVILLE, WI, X: 56377.0, Y: 40.81369863013698, Distance from Trendline: 2.715989488716602
City: GILLETTE, WY, X: 90068.0, Y: 41.63013698630137, Distance from Trendline: 2.6903108337622896
City: KINGSVILLE, TX, X: 85703.0, Y: 41.46478873239437, Distance from Trendline: 2.614255241102171
City: EFFINGHAM, IL, X: 61572.0, Y: 40.43265306122449, Distance from Trendline: 2.176505027193265
City: AMERICUS, GA, X: 35871.0, Y: 39.45378151260504, Distance from Trendline: 2.1687621394484253
City: BENNINGTON, VT, X: 23040.0, Y: 38.035616438356165, Distance from Trendline: 1.5463282025644318
City: CADILLAC, MI, X: 97477.0, Y: 39.33424657534247, Distance from Trendline: 0.252328422540792
City: WASHINGTON COURT HOUSE, OH, X: 24875.0, Y: 36.87042253521127, Distance from Trendline: 0.24339227117756224
City: PRINEVILLE, OR, X: 13640.0, Y: 35.679452054794524, Distance from Trendline: 0.1324380763882118
City: LAWRENCEBURG, TN, X: 16711.0, Y: 36.03636363636364, Distance from Trendline: 0.12435629478369492
City: CHARLOTTESVILLE, VA, X: 98528.0, Y: 39.219858156028366, Distance from Trendline: 0.11866345939844791

